added,collx_id,category,number,name,team,year,brand,set,flags,condition,front_image,back_image,market_value,asking_price,sold_for_price,purchase_price,location,notes,quantity
7/21/26,1115678577191868416,Baseball,11,Bruce Sutter,Atlanta Braves,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678577191868416-1-wtD8.jpg,https://storage.googleapis.com/collx-product-images/1115678577191868416-2-2ALB.jpg,0.09,0.25,,,J&M Cards,,1
7/21/26,1115678563795261440,Baseball,663,Hank Aaron,Atlanta Braves,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678563795261440-1-FarR.jpg,https://storage.googleapis.com/collx-product-images/1115678563795261440-2-Yg0W.jpg,1.99,2,,,J&M Cards,,1
7/21/26,1115678568224446464,Baseball,13,Doug Sisk,Baltimore Orioles,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678568224446464-1-Idkr.jpg,https://storage.googleapis.com/collx-product-images/1115678568224446464-2-fnKs.jpg,0.99,1,,,J&M Cards,,1
7/21/26,1115678555742197760,Baseball,523,Andres Thomas,Atlanta Braves,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678555742197760-1-4YeS.jpg,https://storage.googleapis.com/collx-product-images/1115678555742197760-2-cqxM.jpg,0.90,1,,,J&M Cards,,1
7/21/26,1115678559366076416,Baseball,571,Billy Ripken,Baltimore Orioles,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678559366076416-1-2xmL.jpg,https://storage.googleapis.com/collx-product-images/1115678559366076416-2-MHO9.jpg,0.16,0.25,,,J&M Cards,,1
7/21/26,1115678546976102400,Baseball,523,Andres Thomas,Atlanta Braves,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678546976102400-1-Me2Q.jpg,https://storage.googleapis.com/collx-product-images/1115678546976102400-2-UTUZ.jpg,0.90,1,,,J&M Cards,,1
7/21/26,1115678551052965888,Baseball,11,Bruce Sutter,Atlanta Braves,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678551052965888-1-OVyB.jpg,https://storage.googleapis.com/collx-product-images/1115678551052965888-2-ke6G.jpg,0.09,0.25,,,J&M Cards,,1
7/21/26,1115678538511996928,Baseball,569,German Jimenez,Atlanta Braves,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115678538511996928-1-y0Ih.jpg,https://storage.googleapis.com/collx-product-images/1115678538511996928-2-NK3B.jpg,0.07,0.25,,,J&M Cards,,1
7/21/26,1115678542421088256,Baseball,11,Bruce Sutter,Atlanta Braves,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678542421088256-1-je2I.jpg,https://storage.googleapis.com/collx-product-images/1115678542421088256-2-6bCz.jpg,0.09,0.25,,,J&M Cards,,1
7/21/26,1115678530316326912,Baseball,250,Cal Ripken,Baltimore Orioles,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678530316326912-1-wGoX.jpg,https://storage.googleapis.com/collx-product-images/1115678530316326912-2-xEtr.jpg,0.99,1,,,J&M Cards,,1
7/21/26,1115678534292527104,Baseball,210,Dale Murphy,Atlanta Braves,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678534292527104-1-4W8Z.jpg,https://storage.googleapis.com/collx-product-images/1115678534292527104-2-A4Cg.jpg,0.28,0.5,,,J&M Cards,,1
7/21/26,1115678520988194816,Baseball,10,Andre Dawson,Chicago Cubs,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678520988194816-1-pLcg.jpg,https://storage.googleapis.com/collx-product-images/1115678520988194816-2-BQYk.jpg,0.71,0.25,,,J&M Cards,,1
7/21/26,1115678525861976064,Baseball,490,Chris Sabo,Cincinnati Reds,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115678525861976064-1-tz8L.jpg,https://storage.googleapis.com/collx-product-images/1115678525861976064-2-hIAn.jpg,1.48,1.5,,,J&M Cards,,1
7/21/26,1115678511702005760,Baseball,4,Andre Dawson,Chicago Cubs,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678511702005760-1-nhj1.jpg,https://storage.googleapis.com/collx-product-images/1115678511702005760-2-5HOh.jpg,0.09,0.25,,,J&M Cards,,1
7/21/26,1115678516391237632,Baseball,543,Damon Berryhill,Chicago Cubs,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678516391237632-1-4YcK.jpg,https://storage.googleapis.com/collx-product-images/1115678516391237632-2-w4NW.jpg,0.79,1,,,J&M Cards,,1
7/21/26,1115678506492680192,Baseball,10,Andre Dawson,Chicago Cubs,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678506492680192-1-HY7.jpg,https://storage.googleapis.com/collx-product-images/1115678506492680192-2-le56.jpg,0.71,0.25,,,J&M Cards,,1
7/21/26,1115678498414450688,Baseball,324,Bob Milacki,Baltimore Orioles,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115678498414450688-1-erb.jpg,https://storage.googleapis.com/collx-product-images/1115678498414450688-2-E6Sm.jpg,1.55,1.5,,,J&M Cards,,1
7/21/26,1115678502524868608,Baseball,395,Danny Jackson,Cincinnati Reds,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678502524868608-1-jy0V.jpg,https://storage.googleapis.com/collx-product-images/1115678502524868608-2-o8jC.jpg,1.55,1.5,,,J&M Cards,,1
7/21/26,1115678489556080640,Baseball,730,Danny Jackson,Cincinnati Reds,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678489556080640-1-5dZE.jpg,https://storage.googleapis.com/collx-product-images/1115678489556080640-2-uzR6.jpg,1.12,1,,,J&M Cards,,1
7/21/26,1115678494194980864,Baseball,395,Danny Jackson,Cincinnati Reds,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678494194980864-1-Wt9Q.jpg,https://storage.googleapis.com/collx-product-images/1115678494194980864-2-jEWE.jpg,1.55,1.5,,,J&M Cards,,1
7/21/26,1115678480857094144,Baseball,774,Frank Robinson,Baltimore Orioles,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678480857094144-1-8Og.jpg,https://storage.googleapis.com/collx-product-images/1115678480857094144-2-cGkF.jpg,0.94,1,,,J&M Cards,,1
7/21/26,1115678485076563968,Baseball,571,Billy Ripken,Baltimore Orioles,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678485076563968-1-PMJv.jpg,https://storage.googleapis.com/collx-product-images/1115678485076563968-2-n5TH.jpg,0.16,0.25,,,J&M Cards,,1
7/21/26,1115678471503796224,Baseball,490,Chris Sabo,Cincinnati Reds,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115678471503796224-1-iykw.jpg,https://storage.googleapis.com/collx-product-images/1115678471503796224-2-32M.jpg,1.48,1.5,,,J&M Cards,,1
7/21/26,1115678475874260992,Baseball,663,Hank Aaron,Atlanta Braves,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115678475874260992-1-Wx3o.jpg,https://storage.googleapis.com/collx-product-images/1115678475874260992-2-wwHI.jpg,1.99,2,,,J&M Cards,,1
7/20/26,1115580494953582592,Baseball,SSSO,SHOHEI OHTANI,Los Angeles Dodgers,2024,,,"AU, SN10",PSA 10,https://storage.googleapis.com/collx-product-images/1115580494953582592-1-tpx.jpg,https://media.cdn.collx.app/pi/1115580494953582592-2-kTCv.jpg,,,,,,,1
7/20/26,1115575574296320000,Baseball,277,Zebby Matthews,Minnesota Twins,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575574296320000-1-RcS1.jpg,https://storage.googleapis.com/collx-product-images/1115575574296320000-2-RDq.jpg,1.25,1.5,,,Mule Sauce,,1
7/20/26,1115575517228619776,Baseball,47,Yordan Alvarez,Houston Astros,2026,Topps,2026 Topps - Flagship Collection (Series Two),,RAW,https://storage.googleapis.com/collx-product-images/1115575517228619776-1-PM8h.jpg,https://storage.googleapis.com/collx-product-images/1115575517228619776-2-Mpun.jpg,1.25,1.5,,,Mule Sauce,,1
7/20/26,1115575520667949056,Baseball,CN-19,Ted Williams,Boston Red Sox,2026,Topps,2026 Topps - Crooked Numbers,,RAW,https://storage.googleapis.com/collx-product-images/1115575520667949056-1-6UJl.jpg,https://storage.googleapis.com/collx-product-images/1115575520667949056-2-qnQt.jpg,1.57,1.5,,,Mule Sauce,,1
7/20/26,1115575523998226432,Baseball,567,Thomas Saggese,St. Louis Cardinals,2026,Topps,2026 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575523998226432-1-KyUw.jpg,https://storage.googleapis.com/collx-product-images/1115575523998226432-2-GpSQ.jpg,0.83,1,,,Mule Sauce,,1
7/20/26,1115575509704038400,Baseball,601,Zach Cole,Houston Astros,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575509704038400-1-Y2KM.jpg,https://storage.googleapis.com/collx-product-images/1115575509704038400-2-x4nw.jpg,1.25,1,,,Mule Sauce,,1
7/20/26,1115575513353082880,Baseball,TOG-40,Trey Yesavage,Toronto Blue Jays,2026,Topps,2026 Topps - Titans of the Game,,RAW,https://storage.googleapis.com/collx-product-images/1115575513353082880-1-xECs.jpg,https://storage.googleapis.com/collx-product-images/1115575513353082880-2-Obi7.jpg,1.64,1.5,,,Mule Sauce,,1
7/20/26,1115575502506612736,Baseball,411,Willi Castro,Minnesota Twins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575502506612736-1-2Ma.jpg,https://storage.googleapis.com/collx-product-images/1115575502506612736-2-PLFd.jpg,1.49,1.5,,,Mule Sauce,,1
7/20/26,1115575505828501504,Baseball,615,Taylor Rashi,Arizona Diamondbacks,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575505828501504-1-RXEC.jpg,https://storage.googleapis.com/collx-product-images/1115575505828501504-2-ACAi.jpg,0.97,1,,,Mule Sauce,,1
7/20/26,1115575491223934976,Baseball,720,Tim Wallach,Montreal Expos,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575491223934976-1-daEt.jpg,https://storage.googleapis.com/collx-product-images/1115575491223934976-2-QPi.jpg,1.10,1,,,Mule Sauce,,1
7/20/26,1115575494772316160,Baseball,747,Wil Tejada,Montreal Expos,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575494772316160-1-ih9.jpg,https://storage.googleapis.com/collx-product-images/1115575494772316160-2-XfwQ.jpg,0.72,0.5,,,Mule Sauce,,1
7/20/26,1115575499243444224,Baseball,373,Tracy Jones,Montreal Expos,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575499243444224-1-6tzC.jpg,https://storage.googleapis.com/collx-product-images/1115575499243444224-2-fF1y.jpg,0.72,0.5,,,Mule Sauce,,1
7/20/26,1115575484076840960,Baseball,9,Tim Teufel,New York Mets,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575484076840960-1-KWS.jpg,https://storage.googleapis.com/collx-product-images/1115575484076840960-2-FIRI.jpg,1.66,1.5,,,Mule Sauce,,1
7/20/26,1115575487683942400,Baseball,9,Tim Teufel,New York Mets,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575487683942400-1-geJy.jpg,https://storage.googleapis.com/collx-product-images/1115575487683942400-2-81Ns.jpg,1.66,1.5,,,Mule Sauce,,1
7/20/26,1115575476124440576,Baseball,239,Tim Laudner,Minnesota Twins,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575476124440576-1-Go0Z.jpg,https://storage.googleapis.com/collx-product-images/1115575476124440576-2-snb4.jpg,0.05,0.25,,,Mule Sauce,,1
7/20/26,1115575480109029376,Baseball,83,Tylor Megill,New York Mets,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575480109029376-1-NUjN.jpg,https://storage.googleapis.com/collx-product-images/1115575480109029376-2-mFtU.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575468448864256,Baseball,429,Twins Leaders,Minnesota Twins,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575468448864256-1-jkNG.jpg,https://storage.googleapis.com/collx-product-images/1115575468448864256-2-phcp.jpg,0.05,0.25,,,Mule Sauce,,1
7/20/26,1115575472383121408,Baseball,429,Twins Leaders,Minnesota Twins,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575472383121408-1-RyeM.jpg,https://storage.googleapis.com/collx-product-images/1115575472383121408-2-bQ6C.jpg,0.05,0.25,,,Mule Sauce,,1
7/20/26,1115575461066889216,Baseball,101,Tyler Mahle,Minnesota Twins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575461066889216-1-igXt.jpg,https://storage.googleapis.com/collx-product-images/1115575461066889216-2-iPLC.jpg,1.00,1,,,Mule Sauce,,1
7/20/26,1115575464799819776,Baseball,411,Willi Castro,Minnesota Twins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575464799819776-1-zRfc.jpg,https://storage.googleapis.com/collx-product-images/1115575464799819776-2-CvGo.jpg,1.49,1.5,,,Mule Sauce,,1
7/20/26,1115575452829276160,Baseball,326,Walk-off Waterfall,Minnesota Twins,2023,Topps,2023 Topps - 582 Montgomery Club,,RAW,https://storage.googleapis.com/collx-product-images/1115575452829276160-1-MINE.jpg,https://storage.googleapis.com/collx-product-images/1115575452829276160-2-tx8p.jpg,,1,,,Mule Sauce,,1
7/20/26,1115575456906139648,Baseball,201,Trevor Larnach,Minnesota Twins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575456906139648-1-31in.jpg,https://storage.googleapis.com/collx-product-images/1115575456906139648-2-U2qT.jpg,1.32,1.5,,,Mule Sauce,,1
7/20/26,1115575441009727488,Baseball,228,Ty France,Minnesota Twins,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1115575441009727488-1-mciv.jpg,https://storage.googleapis.com/collx-product-images/1115575441009727488-2-XBw2.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575444969150464,Baseball,228,Ty France,Minnesota Twins,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1115575444969150464-1-rcSq.jpg,https://storage.googleapis.com/collx-product-images/1115575444969150464-2-4NVv.jpg,,1,,,Mule Sauce,,1
7/20/26,1115575449146677248,Baseball,233,Taylor Rogers,Milwaukee Brewers,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575449146677248-1-I47M.jpg,https://storage.googleapis.com/collx-product-images/1115575449146677248-2-zTGW.jpg,1.39,1.5,,,Mule Sauce,,1
7/20/26,1115575433300596736,Baseball,14,Tom Kelly,Minnesota Twins,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575433300596736-1-44IY.jpg,https://storage.googleapis.com/collx-product-images/1115575433300596736-2-vHQC.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575436983195648,Baseball,665b,Tony Oliva,Minnesota Twins,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575436983195648-1-LT7N.jpg,https://storage.googleapis.com/collx-product-images/1115575436983195648-2-PG7M.jpg,0.99,1,,,Mule Sauce,COR: With copyright line; ,1
7/20/26,1115575374756501504,Baseball,513,Tatsuya Imai,Houston Astros,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575374756501504-1-DxN6.jpg,https://storage.googleapis.com/collx-product-images/1115575374756501504-2-O6.jpg,1.49,1.5,,,Mule Sauce,,1
7/20/26,1115575378413934592,Baseball,638,Seth Lugo,Kansas City Royals,2026,Topps,2026 Topps - Yellow Holo Foil,SN399,RAW,https://storage.googleapis.com/collx-product-images/1115575378413934592-1-QzaY.jpg,https://storage.googleapis.com/collx-product-images/1115575378413934592-2-kX1W.jpg,,6.5,,,Mule Sauce,,1
7/20/26,1115575366544054272,Baseball,570,Rolddy Muñoz,Atlanta Braves,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575366544054272-1-T2GL.jpg,https://storage.googleapis.com/collx-product-images/1115575366544054272-2-Hq8E.jpg,0.65,0.5,,,Mule Sauce,,1
7/20/26,1115575370511865856,Baseball,TOG-27,Tarik Skubal,Detroit Tigers,2026,Topps,2026 Topps - Titans of the Game,,RAW,https://storage.googleapis.com/collx-product-images/1115575370511865856-1-591w.jpg,https://storage.googleapis.com/collx-product-images/1115575370511865856-2-FZzt.jpg,1.00,1,,,Mule Sauce,,1
7/20/26,1115575358600042496,Baseball,1,Shohei Ohtani,Los Angeles Dodgers,2026,Topps,2026 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1115575358600042496-1-WF1Y.jpg,https://storage.googleapis.com/collx-product-images/1115575358600042496-2-OsL.jpg,12.00,12,,,Mule Sauce,,1
7/20/26,1115575362618185728,Baseball,87,Seiya Suzuki,Chicago Cubs,2026,Topps,2026 Topps - Flagship Collection (Series Two),,RAW,https://storage.googleapis.com/collx-product-images/1115575362618185728-1-fo1I.jpg,https://storage.googleapis.com/collx-product-images/1115575362618185728-2-3b11.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575350471481344,Baseball,72,Sal Stewart,Cincinnati Reds,2026,Topps,2026 Topps - Flagship Collection (Series Two),,RAW,https://storage.googleapis.com/collx-product-images/1115575350471481344-1-AY4N.jpg,https://storage.googleapis.com/collx-product-images/1115575350471481344-2-NTB1.jpg,2.50,2.5,,,Mule Sauce,,1
7/20/26,1115575354103748608,Baseball,BO-1,Seiya Suzuki,Chicago Cubs,2026,Topps,2026 Topps - Flagship Collection Bulk Order (Series Two),,RAW,https://storage.googleapis.com/collx-product-images/1115575354103748608-1-oosz.jpg,https://storage.googleapis.com/collx-product-images/1115575354103748608-2-iNGw.jpg,1.37,1.5,,,Mule Sauce,,1
7/20/26,1115575343156615168,Baseball,372,Ronny Henriquez,Minnesota Twins,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575343156615168-1-SSJ5.jpg,https://storage.googleapis.com/collx-product-images/1115575343156615168-2-Xz1L.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575347065706496,Baseball,372,Sal Stewart,Cincinnati Reds,2026,Topps,2026 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575347065706496-1-JI44.jpg,https://storage.googleapis.com/collx-product-images/1115575347065706496-2-T8Jr.jpg,1.29,1,,,Mule Sauce,,1
7/20/26,1115575332033320960,Baseball,187,Seth Lugo,New York Mets,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575332033320960-1-BqPt.jpg,https://storage.googleapis.com/collx-product-images/1115575332033320960-2-zBuX.jpg,1.45,1.5,,,Mule Sauce,,1
7/20/26,1115575335732697088,Baseball,199,Starling Marte,New York Mets,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575335732697088-1-BX5t.jpg,https://storage.googleapis.com/collx-product-images/1115575335732697088-2-el7d.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575339507570688,Baseball,479,Simeon Woods Richardson,Minnesota Twins,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575339507570688-1-MNkZ.jpg,https://storage.googleapis.com/collx-product-images/1115575339507570688-2-pwWo.jpg,1.15,1,,,Mule Sauce,,1
7/20/26,1115575324651345920,Baseball,59,Royce Lewis,Minnesota Twins,2025,Topps,2025 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575324651345920-1-GXY.jpg,https://storage.googleapis.com/collx-product-images/1115575324651345920-2-nHZA.jpg,2.00,2,,,Mule Sauce,,1
7/20/26,1115575328442996736,Baseball,372,Ronny Henriquez,Minnesota Twins,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575328442996736-1-eriK.jpg,https://storage.googleapis.com/collx-product-images/1115575328442996736-2-fiMr.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575316766054400,Baseball,436,Superstars in The Big Apple,New York Mets,2022,Topps,2022 Topps Chrome Sapphire Edition,,RAW,https://storage.googleapis.com/collx-product-images/1115575316766054400-1-jQNz.jpg,https://storage.googleapis.com/collx-product-images/1115575316766054400-2-wu0N.jpg,2.00,2,,,Mule Sauce,,1
7/20/26,1115575320708700160,Baseball,287,Sean Manaea,New York Mets,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1115575320708700160-1-jsCs.jpg,https://storage.googleapis.com/collx-product-images/1115575320708700160-2-qsOj.jpg,1.67,1.5,,,Mule Sauce,,1
7/20/26,1115575309249861632,Baseball,105,Ron Darling,New York Mets,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575309249861632-1-OMPF.jpg,https://storage.googleapis.com/collx-product-images/1115575309249861632-2-MRa.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575312689190912,Baseball,105,Ron Darling,New York Mets,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575312689190912-1-oGVP.jpg,https://storage.googleapis.com/collx-product-images/1115575312689190912-2-qegS.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575301054191616,Baseball,354,Sean Manaea,New York Mets,2025,Topps,2025 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575301054191616-1-DXtB.jpg,https://storage.googleapis.com/collx-product-images/1115575301054191616-2-TLnq.jpg,0.34,0.5,,,Mule Sauce,,1
7/20/26,1115575305458210816,Baseball,790,Sid Fernandez,New York Mets,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575305458210816-1-hUjA.jpg,https://storage.googleapis.com/collx-product-images/1115575305458210816-2-TyUU.jpg,0.87,1,,,Mule Sauce,,1
7/20/26,1115575293647050752,Baseball,479,Simeon Woods Richardson,Minnesota Twins,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1115575293647050752-1-aQFW.jpg,https://storage.googleapis.com/collx-product-images/1115575293647050752-2-wFqR.jpg,1.15,1,,,Mule Sauce,,1
7/20/26,1115575297413535744,Baseball,451,Royce Lewis,Minnesota Twins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1115575297413535744-1-iKk.jpg,https://storage.googleapis.com/collx-product-images/1115575297413535744-2-7Law.jpg,0.99,1,,,Mule Sauce,,1
7/20/26,1115575285375883264,Baseball,65,Ryan Jeffers,Minnesota Twins,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1115575285375883264-1-5uhz.jpg,https://storage.googleapis.com/collx-product-images/1115575285375883264-2-cWYP.jpg,,1,,,Mule Sauce,,1
